from,to,from_word,to_word,weight
1146,95,bacon,meat,0.0203389830508475
1146,218,bacon,pig,0.1890114890228638
1146,1223,bacon,grease,0.0406779661016949
1147,509,couple,odd,0.0207612456747405
1147,1483,couple,pair,0.129692832764505
1147,1487,couple,item,0.0182481751824818
1147,1504,couple,married,0.0719178082191781
1148,170,closed,open,0.089041095890411
1148,1758,closed,opening,0.0173010380622837
1149,728,spread,wide,0.03508772
1150,1788,feathers,indians,0.0384615384615385
1152,16,atom,small,0.0827586206896552
1152,461,atom,bomb,0.1619860173006284
1152,1385,atom,nuclear,0.0688114705533831
1155,1,career,money,0.0445205479452055
1155,7,career,work,0.123287671232877
1155,44,career,life,0.023972602739726
1155,361,career,suit,0.0205479452054795
1155,682,career,path,0.0171232876712329
1156,113,chess,king,0.0575473432616289
1156,567,chess,knight,0.0238907849829352
1156,628,chess,piece,0.0304054054054054
1156,1766,chess,mate,0.0202702702702703
1157,207,cough,smoke,0.02333333
1157,1011,cough,sneeze,0.07017544
1157,1301,cough,throat,0.06040268
1159,10,attitude,bad,0.0698529411764706
1159,49,attitude,mean,0.0183823529411765
1159,199,attitude,problem,0.0220588235294118
1159,408,attitude,positive,0.0477941176470588
1159,583,attitude,teenager,0.0257352941176471
1160,343,driver,truck,0.03819444
1160,1493,driver,pile,0.0252707581227437
1161,205,sell,store,0.02807018
1161,821,sell,trade,0.01754386
1162,2,slippery,water,0.02768166
1162,65,slippery,wet,0.1626298
1162,1592,slippery,slope,0.1107266
1163,808,float,swim,0.02730375
1163,1704,float,parade,0.0492957746478873
1164,167,meet,see,0.0210526315789474
1164,267,meet,you,0.0210526315789474
1165,1153,property,rights,0.02372881
1165,1259,property,theft,0.01694915
1166,5,annoyed,red,0.0149253731343284
1166,54,annoyed,person,0.0149253731343284
1166,303,annoyed,mad,0.0373134328358209
1166,619,annoyed,cross,0.0186567164179104
1167,137,soul,train,0.0245614
1167,1119,soul,spirit,0.1523183
1169,9,canada,cold,0.0614334470989761
1169,38,canada,home,0.0238907849829352
1169,477,canada,flag,0.0238907849829352
1169,727,canada,leaf,0.0204778156996587
1169,912,canada,north,0.0546075085324232
1169,1479,canada,hockey,0.0511945392491468
1170,846,hairy,spider,0.02422145
1172,688,where,why,0.12652582
1172,1388,where,who,0.1665270499999999
1173,1010,deal,sale,0.01718213
1174,54,missing,person,0.0734265734265734
1174,267,missing,you,0.0244755244755245
1174,1292,missing,without,0.04
1175,5,rage,red,0.06849315
1175,102,rage,road,0.02054795
1176,166,ballet,shoes,0.0707070707070707
1176,181,ballet,pink,0.0437710437710438
1176,1501,ballet,grace,0.0235690235690236
1176,1734,ballet,dancer,0.0235690235690236
1177,9,bitter,cold,0.0212014134275618
1177,49,bitter,mean,0.0141342756183746
1177,158,bitter,coffee,0.0176678445229682
1177,406,bitter,taste,0.0848056537102474
1177,704,bitter,lemon,0.0636042402826855
1177,1623,bitter,tart,0.02061856
1178,859,educated,professor,0.01736111
1178,1619,educated,uneducated,0.01086957
1179,1,insurance,money,0.0592334494773519
1179,44,insurance,life,0.0278745644599303
1180,91,dentist,teeth,0.07094595
1180,851,dentist,tooth,0.08333333
1182,26,saw,wood,0.1024735
1182,167,saw,see,0.14286399
1182,774,saw,skill,0.02816901
1182,805,saw,tools,0.02447552
1182,851,saw,tooth,0.02826855
1183,7,slave,work,0.03146853
1183,93,slave,wrong,0.01748252
1183,750,slave,south,0.02097902
1184,315,enjoy,like,0.0731707317073171
1184,783,enjoy,pleasure,0.0176056338028169
1186,2,below,water,0.0284697508896797
1186,72,below,up,0.0213523131672598
1186,112,below,down,0.0604982206405694
1186,197,below,table,0.0249110320284698
1186,750,below,south,0.02027027
1186,759,below,under,0.355233788256228
1186,1350,below,lower,0.1015594108343218
1186,1670,below,underground,0.02061856
1187,71,case,study,0.10580204778157
1187,100,case,law,0.0341296928327645
1187,188,case,court,0.0204778156996587
1187,361,case,suit,0.0307167235494881
1187,730,case,pillow,0.0381944444444444
1187,893,case,container,0.0273037542662116
1187,1198,case,file,0.0238907849829352
1187,1350,case,lower,0.0173611111111111
1187,1781,case,suitcase,0.0307167235494881
1188,9,catch,cold,0.0405405405405405
1188,72,catch,up,0.0168918918918919
1188,273,catch,hold,0.0168918918918919
1188,459,catch,throw,0.1076546305405405
1188,908,catch,grab,0.0337837837837838
1188,1320,catch,trap,0.04693141
1188,1495,catch,release,0.01818182
1188,1597,catch,chase,0.022140221402214
1188,1737,catch,toss,0.06049822
1188,1838,catch,glove,0.0168918918918919
1189,12,frown,sad,0.04301075
1189,135,frown,smile,0.02730375
1189,312,frown,sadness,0.04109589
1189,637,frown,unhappy,0.02898551
1189,972,frown,serious,0.01792115
1190,408,plus,positive,0.04682274
1190,743,plus,size,0.0486111111111111
1191,8,prostitute,sex,0.07958478
1191,25,prostitute,woman,0.03460208
1191,270,prostitute,street,0.02422145
1191,644,prostitute,trick,0.03103448
1191,1367,prostitute,whore,0.2728203
1191,1623,prostitute,tart,0.01384083
1192,140,pass,test,0.02097902
1192,459,pass,throw,0.037037037037037
1192,1059,pass,ticket,0.0202020202020202
1194,96,silence,sound,0.0174216
1194,660,silence,still,0.0174216
1195,718,slime,worm,0.0239726
1195,1162,slime,slippery,0.03448276
1196,673,thanksgiving,turkey,0.3925905
1197,1591,diet,reduce,0.03180212
1198,749,file,nail,0.0209059233449477
1198,753,file,save,0.02068966
1199,347,globe,map,0.0346020761245675
1200,245,olympics,sports,0.100671140939597
1200,261,olympics,sport,0.0402684563758389
1200,533,olympics,special,0.023489932885906
1201,22,adult,child,0.0989010989010989
1201,44,adult,life,0.0146520146520147
1201,698,adult,parent,0.0463108320251176
1201,1751,adult,mature,0.1705128205128203
1202,1495,escape,release,0.02545455
1203,17,knee,pain,0.0341296928327645
1203,364,knee,leg,0.1534443128787352
1204,416,mold,shape,0.0810023330303029
1204,1195,mold,slime,0.03793103
1204,1771,mold,rot,0.02222222
1205,536,side,team,0.01851852
1207,179,blank,empty,0.152482269503546
1207,221,blank,clear,0.0212765957446809
1207,365,blank,point,0.0205479452054795
1207,442,blank,nothing,0.1497369023106841
1207,676,blank,check,0.0319148936170213
1207,1455,blank,void,0.042553195035461
1207,1679,blank,stare,0.0677840721985816
1208,952,divide,share,0.02430556
1209,60,drama,play,0.023728813559322
1209,710,drama,stage,0.02364865
1209,1711,drama,scene,0.02061856
1210,180,fox,quick,0.03741497
1210,816,fox,tail,0.02097902
1211,776,guard,protection,0.02422145
1211,931,guard,protect,0.07167235
1211,1084,guard,security,0.08135593
1212,1380,snot,tissue,0.03754266
1214,120,active,run,0.0341296928327645
1214,434,active,busy,0.0512529805039974
1214,622,active,fit,0.0307167235494881
1214,773,active,moving,0.0511945392491468
1214,848,active,alive,0.0238907849829352
1214,1564,active,energetic,0.0546075085324232
1214,1647,active,lively,0.0212765957446809
1215,11,bitch,dog,0.187713310580205
1215,25,bitch,woman,0.0819112627986348
1215,42,bitch,girl,0.0238907849829352
1215,49,bitch,mean,0.037542662116041
1215,222,bitch,female,0.0307167235494881
1215,554,bitch,witch,0.03214286
1215,1367,bitch,whore,0.0826683678156997
1216,21,california,hot,0.0204081632653061
1216,36,california,warm,0.0272108843537415
1216,43,california,sun,0.0578231292517007
1216,306,california,state,0.078611860340136
1216,1343,california,sunny,0.0272108843537415
1216,1900,california,hollywood,0.0238095238095238
1217,5,itchy,red,0.0522648083623693
1217,111,itchy,skin,0.0452961672473868
1217,568,itchy,wool,0.0582799744599303
1217,1171,itchy,scratch,0.1323557889547039
1217,1451,itchy,rash,0.1553405344947735
1218,53,limit,stop,0.0498220640569395
1219,66,poetry,words,0.0641891891891892
1219,857,poetry,shakespeare,0.02083333
1220,83,send,ship,0.02372881
1220,1637,send,transport,0.02439024
1221,79,lightning,rain,0.023728813559322
1221,154,lightning,sky,0.0203389830508475
1221,599,lightning,storm,0.186177276271186
1221,625,lightning,shock,0.01724138
1221,1608,lightning,strike,0.0440677966101695
1222,475,struggle,try,0.02112676
1224,137,track,train,0.08915165
1225,688,when,why,0.09542004
1225,1172,when,where,0.2505786
1225,1388,when,who,0.143071
1226,5,ketchup,red,0.110738255033557
1226,482,ketchup,sauce,0.094163799261745
1226,1627,ketchup,mustard,0.1775493254921326
1227,252,nails,paint,0.0238095238095238
1227,534,nails,tough,0.02105263
1227,805,nails,tools,0.01748252
1227,1171,nails,scratch,0.0306122448979592
1227,1265,nails,toes,0.0440678
1227,1379,nails,polish,0.0884353741496599
1228,234,fragile,weak,0.01818182
1230,167,looking,see,0.0421052631578947
1230,1695,looking,seeing,0.0912280701754386
1231,79,acid,rain,0.0753424657534247
1231,105,acid,drugs,0.0273972602739726
1231,499,acid,trip,0.0653173404109589
1231,527,acid,burn,0.089041095890411
1231,778,acid,chemical,0.0513698630136986
1231,1177,acid,bitter,0.0171232876712329
1232,762,bunny,ears,0.0347222222222222
1232,1031,bunny,furry,0.0277777777777778
1232,1444,bunny,carrot,0.0311418685121107
1234,479,pan,pot,0.1222695343243243
1234,1513,pan,stove,0.0202702702702703
1235,1373,scotland,yard,0.02675585
1236,820,community,town,0.03424658
1236,832,community,society,0.03082192
1237,606,damage,injury,0.0209059233449477
1238,12,regret,sad,0.0747331
1238,312,regret,sadness,0.03914591
1238,603,regret,sorry,0.14443703
1238,649,regret,shame,0.05225478
1238,1239,regret,sorrow,0.04982206
1239,683,sorrow,tears,0.07586207
1240,31,belly,fat,0.10738255033557
1240,935,belly,button,0.0838926174496644
1240,1006,belly,jelly,0.0642737705293539
1240,1503,belly,pregnant,0.0713287681879195
1240,1567,belly,pregnancy,0.04026846
1241,62,brass,metal,0.103202846975089
1241,232,brass,ring,0.0355871886120996
1241,580,brass,horn,0.0177935943060498
1241,1379,brass,polish,0.0213523131672598
1241,1409,brass,jazz,0.0136986301369863
1241,1596,brass,trumpet,0.1407311540569395
1241,1699,brass,copper,0.0213523131672598
1242,116,grand,large,0.0169491525423729
1242,627,grand,piano,0.013840830449827
1244,26,axe,wood,0.114478114478114
1244,1124,axe,pick,0.0622895622895623
1244,1182,axe,saw,0.02473498
1244,1229,axe,handle,0.0235690235690236
1244,1626,axe,chop,0.1212121212121212
1245,416,figure,shape,0.01398601
1245,1045,figure,statue,0.02097902
1246,726,forget,lose,0.0214285714285714
1246,997,forget,remember,0.1205674
1247,414,goat,kid,0.160278745644599
1247,1362,goat,lamb,0.0285714285714286
1248,142,strict,teacher,0.09252669
1248,323,strict,tight,0.02846975
1249,562,jack,off,0.0344827586206897
1249,597,jack,jacket,0.0172413793103448
1249,741,jack,lift,0.0310344827586207
1249,1427,jack,union,0.01360544
1250,5,pepper,red,0.0376712328767123
1250,322,pepper,salt,0.383561669863014
1250,497,pepper,spice,0.1365203606849315
1250,1011,pepper,sneeze,0.0445205479452055
1250,1101,pepper,spicy,0.1004486653424658
1250,1405,pepper,spray,0.0445205479452055
1251,553,prayer,useless,0.02076125
1251,1477,prayer,worship,0.02372881
1254,2,lawn,water,0.0202020202020202
1254,933,lawn,tennis,0.0134680134680135
1254,1373,lawn,yard,0.0547660468350168
1255,440,monk,monkey,0.0383275261324042
1255,1489,monk,nun,0.0278745644599303
1257,185,fuel,oil,0.0306122448979592
1257,1276,fuel,rocket,0.0440678
1258,268,please,yes,0.0551736435087718
1258,478,please,polite,0.0491228070175439
1258,1572,please,thanks,0.0609179792982456
1260,159,verb,word,0.09609521
1261,545,dishonest,lies,0.0183823529411765
1261,1702,dishonest,lying,0.046594982078853
1262,522,clay,mud,0.013745704467354
1263,140,result,test,0.07168459
1264,36,socks,warm,0.06440678
1264,568,socks,wool,0.06429225
1264,1265,socks,toes,0.05084745
1264,1319,socks,stripes,0.02033898
1264,1589,socks,stinky,0.02405498
1266,1489,habit,nun,0.10431654676259
1267,223,organ,penis,0.0205479452054795
1267,627,organ,piano,0.0582191780821918
1267,863,organ,pipe,0.0616438356164384
1269,43,mexico,sun,0.0303030303030303
1269,750,mexico,south,0.0572390572390572
1269,902,mexico,spanish,0.0985079071380471
1270,304,prince,purple,0.02020202
1270,928,prince,royal,0.0639730699999999
1272,2,stream,water,0.1602787
1272,819,stream,thoughts,0.01393728
1273,421,but,not,0.0505415162454874
1273,612,but,butt,0.0288808664259928
1273,688,but,why,0.0252707581227437
1274,231,careless,lazy,0.0247349823321555
1274,369,careless,messy,0.0318021201413428
1274,1795,careless,whatever,0.01214575
1275,1,dollar,money,0.0374149659863946
1275,715,dollar,single,0.02090592
1275,889,dollar,price,0.02076125
1276,83,rocket,ship,0.08474576
1276,1040,rocket,scientist,0.02033898
1279,831,dizzy,spin,0.04626335
1280,798,duty,task,0.02076125
1280,1433,duty,taxes,0.01027397
1280,1472,duty,jury,0.0546075085324232
1281,175,few,many,0.0886524822695035
1281,547,few,less,0.028673835125448
1281,1401,few,some,0.1061644
1282,17,joint,pain,0.0374149659863946
1282,207,joint,smoke,0.0714285714285714
1282,479,joint,pot,0.0408163265306122
1282,587,joint,weed,0.0714285714285714
1282,1203,joint,knee,0.1738176499268653
1284,556,cop,traffic,0.03040541
1284,1770,cop,officer,0.0278745644599303
1285,1682,graph,plot,0.0171232876712329
1286,72,increase,up,0.0207612456747405
1286,1522,increase,raise,0.068637290899654
1287,116,bigger,large,0.0640569395017794
1287,405,bigger,huge,0.0355871886120996
1287,1651,bigger,smaller,0.1581544706405694
1289,1086,reward,treasure,0.01792115
1289,1129,reward,risk,0.05054152
1289,1804,reward,treat,0.03061224
1290,294,coal,mine,0.0782918149466192
1291,187,poke,slow,0.02787456
1291,260,poke,stick,0.0728647946478873
1291,390,poke,push,0.028169014084507
1292,267,without,you,0.05090909
1293,291,essay,writing,0.02372881
1293,1348,essay,papers,0.0136986301369863
1294,272,india,tea,0.0240549828178694
1294,454,india,indian,0.0309278350515464
1294,696,india,ink,0.0309278350515464
1294,1788,india,indians,0.0524475524475524
1295,2,pond,water,0.1604096
1295,176,pond,river,0.02389078
1295,469,pond,pool,0.02047782
1295,808,pond,swim,0.01706485
1295,1690,pond,ponder,0.01481481
1296,29,broom,clean,0.113793103448276
1296,260,broom,stick,0.0586206896551724
1296,554,broom,witch,0.234236450344828
1296,1229,broom,handle,0.0344827586206897
1296,1420,broom,straw,0.0310344827586207
1297,473,of,part,0.0538920486227277
1297,562,of,off,0.0368852459016393
1297,906,of,with,0.0245901639344262
1297,1453,of,the,0.0245901639344262
1298,190,blade,knife,0.2671232876712329
1298,487,blade,sword,0.0958904156164384
1298,678,blade,edge,0.0171232876712329
1298,1029,blade,vampire,0.0273972602739726
1298,1182,blade,saw,0.03533569
1298,1673,blade,switch,0.01403509
1298,1889,blade,runner,0.0445205479452055
1299,1194,darkness,silence,0.02090592
1299,1683,darkness,shadow,0.03103448
1301,563,throat,voice,0.03020134
1302,1289,praise,reward,0.02181818
1302,1477,praise,worship,0.0881972299999999
1304,5,alert,red,0.0887372013651877
1304,20,alert,fire,0.0307167235494881
1304,897,alert,ready,0.0204778156996587
1304,969,alert,awake,0.2127299014031092
1304,984,alert,attention,0.0283038917851205
1304,1312,alert,aware,0.0942003642108564
1304,1665,alert,warning,0.0485386749829351
1305,7,payment,work,0.0211267605633803
1305,1336,payment,rent,0.028169014084507
1306,1059,return,ticket,0.02076125
1307,2,submarine,water,0.09797297
1307,23,submarine,war,0.03040541
1308,1329,sunday,today,0.02112676
1309,186,almost,close,0.104166666666667
1309,292,almost,done,0.0208333333333333
1309,420,almost,maybe,0.0173611111111111
1309,570,almost,near,0.0598927441676552
1309,897,almost,ready,0.0173611111111111
1309,1354,almost,sometimes,0.01119403
1309,1575,almost,most,0.0180505415162455
1310,838,guide,lead,0.03125
1311,5,infection,red,0.0338983050847458
1311,64,infection,sick,0.0677966101694915
1311,572,infection,wound,0.0338983050847458
1312,167,aware,see,0.0353356890459364
1312,573,aware,self,0.01766784
1312,703,aware,know,0.1093918541937884
1312,1809,aware,notice,0.0383835440117542
1313,7,project,work,0.1215278
1313,13,project,school,0.03472222
1313,669,project,research,0.01736111
1313,798,project,task,0.04513889
1315,260,match,stick,0.0508474576271186
1315,311,match,same,0.0406779661016949
1315,933,match,tennis,0.0471855340677966
1315,1483,match,pair,0.0644067796610169
1315,1608,match,strike,0.02341137
1316,50,sofa,soft,0.04377104
1319,1088,stripes,tiger,0.1365188
1321,5,brick,red,0.154385964912281
1321,18,brick,house,0.140350877192982
1321,27,brick,hard,0.0350877192982456
1321,126,brick,building,0.0593567251461989
1321,193,brick,stone,0.0456140350877193
1321,266,brick,wall,0.158954437894737
1321,596,brick,build,0.0173010380622837
1321,1262,brick,clay,0.0175438596491228
1321,1283,brick,tower,0.01730104
1321,1819,brick,cement,0.0140350877192982
1322,13,notes,school,0.041522491349481
1322,71,notes,study,0.0449826989619377
1322,291,notes,writing,0.0484429065743945
1322,329,notes,pen,0.0311418685121107
1322,337,notes,pencil,0.0242214532871972
1322,419,notes,write,0.0242214532871972
1322,627,notes,piano,0.0207612456747405
1323,55,rotten,smell,0.02405498
1323,1773,rotten,spoiled,0.20622179
1324,141,whisper,wind,0.01766784
1325,3,bean,food,0.0282685512367491
1325,296,bean,soup,0.0247349823321555
1325,559,bean,string,0.0282685512367491
1326,433,delay,wait,0.03436426
1327,786,for,to,0.03157895
1327,1297,for,of,0.0491803278688525
1328,163,process,think,0.02836879
1328,530,process,way,0.0212766
1328,903,process,system,0.0212766
1328,1852,process,steps,0.03103448
1329,1659,today,tomorrow,0.330986
1330,23,victory,war,0.07746479
1330,230,victory,win,0.20789583
1330,1397,victory,winning,0.0838712799999999
1332,1691,florida,swamp,0.02033898
1333,138,japanese,language,0.0311418685121107
1333,1794,japanese,sushi,0.1782417431487889
1334,192,motion,move,0.0650684931506849
1334,332,motion,movement,0.1485672104167676
1334,773,motion,moving,0.038030462687997
1334,812,motion,sickness,0.023972602739726
1334,1219,motion,poetry,0.0236486486486486
1335,5,passion,red,0.0379310344827586
1335,8,passion,sex,0.0482758620689655
1337,72,step,up,0.09830508
1337,171,step,walk,0.07457627
1338,58,basic,math,0.0176056338028169
1338,138,basic,language,0.0246478873239437
1338,178,basic,easy,0.102112676056338
1338,281,basic,first,0.0140845070422535
1338,652,basic,simple,0.2070688747887319
1338,949,basic,plain,0.0176056338028169
1338,1859,basic,training,0.0211267605633803
1339,25,bra,woman,0.0428571428571429
1339,801,bra,breast,0.0464285714285714
1339,975,bra,breasts,0.1226270373921381
1340,416,form,shape,0.07342657
1340,1185,form,structure,0.0174216
1340,1204,form,mold,0.0303030303030303
1341,208,four,one,0.0173010380622837
1341,614,four,three,0.1241135
1342,96,hear,sound,0.05479452
1342,167,hear,see,0.04067797
1342,822,hear,listen,0.224913494809689
1343,36,sunny,warm,0.06484642
1344,37,boom,loud,0.0986394557823129
1344,96,boom,sound,0.0204081632653061
1344,634,boom,crash,0.0238095238095238
1344,713,boom,explosion,0.119047619047619
1344,1268,boom,explode,0.0204081632653061
1345,341,double,trouble,0.0565371
1345,715,double,single,0.02439024
1345,1025,double,rainbow,0.02768166
1345,1483,double,pair,0.0170648464163823
1345,1652,double,twins,0.02439024
1346,652,complex,simple,0.01718213
1347,5,lust,red,0.0140845070422535
1347,8,lust,sex,0.207746478873239
1347,290,lust,want,0.0316901408450704
1347,839,lust,sin,0.0387323943661972
1347,1335,lust,passion,0.0625060709082079
1347,1620,lust,wander,0.04676259
1348,7,papers,work,0.0547945205479452
1348,172,papers,trees,0.023972602739726
1348,291,papers,writing,0.0171232876712329
1348,419,papers,write,0.0205479452054795
1350,759,lower,under,0.0590277777777778
1350,1522,lower,raise,0.02730375
1351,43,rise,sun,0.09621993
1351,72,rise,up,0.08591065
1351,577,rise,shine,0.03780069
1351,885,rise,stand,0.03436426
1352,65,juicy,wet,0.0212765957446809
1352,791,juicy,steak,0.02013423
1353,556,rush,traffic,0.02439024
1354,1225,sometimes,when,0.01119403
1355,251,ape,great,0.037542662116041
1355,373,ape,human,0.0409556313993174
1355,440,ape,monkey,0.2972672869231847
1355,907,ape,banana,0.037542662116041
1355,1406,ape,evolution,0.0238907849829352
1356,6,boyfriend,love,0.0727272727272727
1356,8,boyfriend,sex,0.0254545454545455
1356,14,boyfriend,fun,0.0181818181818182
1356,46,boyfriend,friend,0.0363636363636364
1356,127,boyfriend,young,0.0218181818181818
1356,1020,boyfriend,partner,0.0327272727272727
1356,1476,boyfriend,lover,0.0646153846153846
1357,638,dishes,wash,0.05479452
1357,765,dishes,sink,0.03873239
1357,1727,dishes,sponge,0.03114187
1358,2,sail,water,0.06440678
1358,83,sail,ship,0.0915254299999999
1358,141,sail,wind,0.1220339
1358,1415,sail,ships,0.05102041
1359,1804,snack,treat,0.02054795
1360,16,bit,small,0.0853242320819113
1360,28,bit,horse,0.0887372013651877
1360,91,bit,teeth,0.0307167235494881
1360,228,bit,little,0.0922439979827124
1360,241,bit,tiny,0.0273037542662116
1360,576,bit,bite,0.0409556313993174
1360,628,bit,piece,0.08226432858656
1362,95,lamb,meat,0.0392857142857143
1362,228,lamb,little,0.0214285714285714
1362,309,lamb,sheep,0.232862021428571
1362,568,lamb,wool,0.0928571428571429
1362,1785,lamb,mary,0.0911149825783972
1363,78,nap,tired,0.0655172413793104
1363,523,nap,rest,0.1022291879310345
1363,745,nap,sleepy,0.02040816
1364,13,program,school,0.02807018
1364,71,program,study,0.0245614
1364,168,program,show,0.02807018
1365,1059,concert,ticket,0.03846154
1367,25,whore,woman,0.03873239
1368,98,christ,christmas,0.0886206896551723
1368,259,christ,jesus,0.35625
1368,619,christ,cross,0.0551724137931034
1368,707,christ,christian,0.0444522636640863
1368,1335,christ,passion,0.0379310344827586
1368,1733,christ,christianity,0.0208333333333333
1369,442,everything,nothing,0.028673835125448
1369,679,everything,universe,0.03355705
1370,197,lamp,table,0.0244755244755245
1370,1488,lamp,lava,0.0272108843537415
1370,1578,lamp,shade,0.142214931398601
1370,1673,lamp,switch,0.013986013986014
1374,256,apart,away,0.0598591549295775
1374,457,apart,pull,0.0176056338028169
1374,488,apart,distance,0.0422535211267606
1374,1383,apart,distant,0.0316901408450704
1374,1875,apart,torn,0.04482759
1375,455,cause,make,0.0217391304347826
1375,654,cause,reason,0.147292142173913
1375,686,cause,create,0.0144927536231884
1375,1512,cause,root,0.0239726
1375,1579,cause,just,0.0174216027874564
1376,1506,exit,quit,0.05555556
1377,108,mammal,milk,0.0520833333333333
1377,1154,mammal,whale,0.1203078088888889
1378,12,mood,sad,0.075
1378,232,mood,ring,0.0428571428571429
1378,1046,mood,swing,0.0357142857142857
1379,26,polish,wood,0.04482759
1379,334,polish,silver,0.03448276
1379,354,polish,shoe,0.04137931
1379,577,polish,shine,0.09655172
1379,1361,polish,wax,0.03793103
1381,1,charge,money,0.0471380471380471
1381,408,charge,positive,0.02006689
1381,711,charge,horses,0.0202020202020202
1381,866,charge,cost,0.0303030303030303
1381,1723,charge,credit,0.0471380471380471
1382,656,dictator,ruler,0.01724138
1384,8,gender,sex,0.1293706
1384,25,gender,woman,0.02033898
1384,220,gender,race,0.02739726
1384,242,gender,male,0.0318021201413428
1385,23,nuclear,war,0.120274914089347
1385,88,nuclear,power,0.0927835051546392
1385,157,nuclear,plant,0.0206185567010309
1385,531,nuclear,weapon,0.0309278350515464
1385,1307,nuclear,submarine,0.03040541
1387,459,stones,throw,0.02721088
1388,688,who,why,0.0696915
1389,58,addition,math,0.12827097089753
1389,729,addition,extra,0.0379310344827586
1389,1082,addition,also,0.0206896551724138
1389,1190,addition,plus,0.1485632183908047
1389,1739,addition,division,0.0241379310344828
1390,1,broke,money,0.11986301369863
1390,4,broke,car,0.0136986301369863
1390,99,broke,poor,0.0958904109589041
1390,173,broke,broken,0.0171232876712329
1390,179,broke,empty,0.0171232876712329
1390,318,broke,fix,0.0445205479452055
1391,582,owl,wise,0.1085077572852234
1391,1388,owl,who,0.0449827
1395,492,golden,rule,0.02047782
1395,1085,golden,syrup,0.02348993
1395,1194,golden,silence,0.04529617
1396,1093,wheelchair,wheels,0.03180212
1399,2,moist,water,0.0306122448979592
1399,65,moist,wet,0.292287181360544
1399,584,moist,vagina,0.0272108843537415
1399,1490,moist,towel,0.0170068027210884
1399,1727,moist,sponge,0.0238095238095238
1400,7,salary,work,0.06293706
1400,322,salary,salt,0.02447552
1401,671,some,things,0.01470588
1401,1172,some,where,0.04452055
1402,1510,experiment,lab,0.027027027027027
1404,387,reaction,surprise,0.025
1404,625,reaction,shock,0.01785714
1405,2,spray,water,0.1088435
1405,1749,spray,tan,0.04081633
1406,829,evolution,theory,0.03846154
1406,1452,evolution,revolution,0.0174216
1406,1582,evolution,species,0.03146853
1408,472,crap,poop,0.03745318
1408,552,crap,stuff,0.0248227
1408,671,crap,things,0.01102941
1409,1596,jazz,trumpet,0.0750541980821918
1410,16,pills,small,0.0275862068965517
1410,64,pills,sick,0.0310344827586207
1411,13,popular,school,0.0261194
1412,3,cattle,food,0.0172413793103448
1412,108,cattle,milk,0.0275862068965517
1412,146,cattle,cow,0.168965517241379
1412,258,cattle,farm,0.0344827586206897
1412,309,cattle,sheep,0.0517241379310345
1412,1548,cattle,stock,0.04513889
1413,926,grade,mark,0.0308219178082192
1414,260,pin,stick,0.020979020979021
1414,390,pin,push,0.02076125
1414,980,pin,sewing,0.0244755244755245
1415,2,ships,water,0.04081633
1417,3,chew,food,0.10958904109589
1417,91,chew,teeth,0.0919566805479452
1417,119,chew,eat,0.0958904109589041
1417,244,chew,mouth,0.0410958904109589
1417,987,chew,gum,0.0719178082191781
1418,1,dollars,money,0.0374149659863946
1418,1562,dollars,ten,0.02097902
1419,298,hang,rope,0.07773852
1421,1530,connection,network,0.013986013986014
1422,1741,document,official,0.0290909090909091
1423,844,firm,solid,0.02749141
1424,890,half,whole,0.03460208
1425,159,swear,word,0.06071429
1428,85,cap,gun,0.0142857142857143
1428,121,cap,head,0.0464285714285714
1428,128,cap,hat,0.260714285714286
1428,329,cap,pen,0.0142857142857143
1428,1203,cap,knee,0.0580204778156997
1428,1218,cap,limit,0.0321428571428571
1429,819,dreams,thoughts,0.03496503
1431,123,moral,story,0.0531914893617021
1432,323,secure,tight,0.02389078
1434,1731,conservative,liberal,0.0654545454545455
1435,5,blush,red,0.172881355932203
1435,57,blush,color,0.0203389830508475
1435,181,blush,pink,0.0406779661016949
1435,212,blush,wine,0.0338983050847458
1435,397,blush,shy,0.0542372881355932
1435,555,blush,makeup,0.1015460375629866
1435,649,blush,shame,0.01953125
1436,302,current,news,0.0203389830508475
1436,1329,current,today,0.01408451
1436,1703,current,modern,0.0205479452054795
1437,389,keyboard,mouse,0.0586206896551724
1437,627,keyboard,piano,0.0862546235532752
1437,699,keyboard,type,0.1687048182758621
1437,775,keyboard,letters,0.0379310344827586
1437,1565,keyboard,keys,0.0620689655172414
1438,96,hearing,sound,0.01712329
1438,1695,hearing,seeing,0.03214286
1439,302,media,news,0.096989966555184
1439,737,media,social,0.0334448160535117
1439,747,media,radio,0.0301003344481605
1440,170,jar,open,0.0268456375838926
1440,1006,jar,jelly,0.0369127516778524
1441,1815,peak,sneak,0.04452055
1442,2,tap,water,0.1498258
1442,375,tap,touch,0.02787456
1444,3,carrot,food,0.027681660899654
1444,260,carrot,stick,0.0380622837370242
1444,541,carrot,juice,0.0173010380622837
1444,806,carrot,vegetables,0.03767123
1444,1512,carrot,root,0.0207612456747405
1445,470,doll,toy,0.03103448
1445,1614,doll,toys,0.01677852
1446,172,seeds,trees,0.02380952
1446,1042,seeds,soil,0.02040816
1446,1318,seeds,strawberry,0.03020134
1447,1062,fries,potatoes,0.05136986
1447,1226,fries,ketchup,0.0503355704697987
1449,234,lame,weak,0.0241379310344828
1449,364,lame,leg,0.0275862068965517
1450,820,london,town,0.0374149659863946
1450,1200,london,olympics,0.0335570469798658
1450,1283,london,tower,0.0720170459863946
